fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
1,RandomForest,0.629700142789148,0.6013083323648754,0.6380433055831504,0.6171730180965664,0.9975369458128078,0.9759036144578314,0.9866017052375152,0.7931034482758621,0.9678217821782178,0.8717948717948718,0.05776173285198556,0.03669724770642202,0.04488078541374474,0.2,0.23349056603773585,0.21545157780195864,0.958139534883721,0.976303317535545,0.9671361502347418
1,SVM,0.6387434554973822,0.6006530413064588,0.6467999658228605,0.6206483485971523,0.9695550351288056,0.9975903614457832,0.9833729216152018,0.7928870292887029,0.9381188118811881,0.8594104308390023,0.07456140350877193,0.0389908256880734,0.05120481927710843,0.23018867924528302,0.28773584905660377,0.2557651991614256,0.9360730593607306,0.9715639810426541,0.9534883720930233
1,XGBoost,0.6206568300809139,0.580231807891283,0.6289101327281912,0.5986548754225838,0.9926829268292683,0.980722891566265,0.9866666666666667,0.6891651865008881,0.9603960396039604,0.8024819027921406,0.10460251046025104,0.05733944954128441,0.07407407407407407,0.16122004357298475,0.17452830188679244,0.16761041902604756,0.9534883720930233,0.9715639810426541,0.9624413145539906
2,RandomForest,0.7497123130034522,0.6954994704518211,0.7853474635345213,0.7223248449411562,1.0,0.9951219512195122,0.9975550122249389,0.9553571428571429,0.9907407407407407,0.9727272727272728,0.041666666666666664,0.0024509803921568627,0.004629629629629629,0.48538754764930114,0.9408866995073891,0.6404023470243084,0.995085995085995,0.9975369458128078,0.996309963099631
2,SVM,0.5270425776754891,0.5739561353195215,0.5960445776292014,0.5837786899246756,0.9807692307692307,0.9951219512195122,0.9878934624697336,0.8571428571428571,1.0,0.9230769230769231,0.024330900243309004,0.024509803921568627,0.02442002442002442,0.007537688442211055,0.007389162561576354,0.007462686567164179,1.0,0.9532019704433498,0.9760403530895334
2,XGBoost,0.7042577675489068,0.6654978980759955,0.7464191335818506,0.6920569363272789,1.0,0.9951219512195122,0.9975550122249389,0.8294573643410853,0.9907407407407407,0.9029535864978903,0.06382978723404255,0.014705882352941176,0.02390438247011952,0.4393305439330544,0.7758620689655172,0.5609973285841496,0.9948717948717949,0.9556650246305419,0.9748743718592965
3,RandomForest,0.8585720782173716,0.8622255837948026,0.8594714538227146,0.8571095085328546,0.9950980392156863,0.973621103117506,0.9842424242424243,0.9727047146401985,0.782435129740519,0.8672566371681416,0.6904176904176904,0.6738609112709832,0.6820388349514563,0.7234468937875751,0.87409200968523,0.7916666666666666,0.9294605809128631,0.9933481152993349,0.9603429796355841
3,SVM,0.8085493406093679,0.808011793106413,0.8067155486461715,0.8047393870323596,0.9901719901719902,0.9664268585131894,0.9781553398058253,0.8647450110864745,0.7784431137724551,0.819327731092437,0.6016483516483516,0.5251798561151079,0.5608194622279129,0.62426614481409,0.7723970944309927,0.6904761904761905,0.9592274678111588,0.991130820399113,0.9749182115594329
3,XGBoost,0.7394270122783083,0.7026944012597032,0.734859567191901,0.697603772556618,0.995085995085995,0.9712230215827338,0.9830097087378641,0.9405940594059405,0.7584830339321357,0.8397790055248618,0.17557251908396945,0.05515587529976019,0.08394160583941605,0.4805699481865285,0.8983050847457628,0.6261603375527426,0.9216494845360824,0.991130820399113,0.9551282051282052
4,RandomForest,0.5602027883396705,0.5683849603692525,0.5821438430710215,0.5230613702417959,0.0,0.0,0.0,0.9604863221884499,0.4573082489146165,0.6196078431372549,0.3161592505854801,0.9642857142857143,0.47619047619047616,0.6300940438871473,0.5037593984962406,0.5598885793871866,0.9351851851851852,0.9853658536585366,0.9596199524940617
4,SVM,0.47866497676383607,0.5555533063953213,0.4843450860823572,0.4368078137721362,0.38636363636363635,0.03803131991051454,0.06924643584521385,0.9817073170731707,0.46599131693198265,0.6319921491658489,0.2641780330222541,0.8761904761904762,0.4059569773855488,0.18974358974358974,0.09273182957393483,0.12457912457912458,0.9557739557739557,0.948780487804878,0.9522643818849449
4,XGBoost,0.5910435149978877,0.666227666140579,0.6067198928945869,0.555761633312194,0.3684210526315789,0.015659955257270694,0.030042918454935622,0.9788359788359788,0.5354558610709117,0.6922357343311506,0.3293460925039872,0.9833333333333333,0.4934289127837515,0.6949152542372882,0.5137844611528822,0.590778097982709,0.9596199524940617,0.9853658536585366,0.9723225030084236
5,RandomForest,0.4343598055105348,0.40612054551916,0.412997004409229,0.3886673785008881,0.0,0.0,0.0,0.7962962962962963,0.5818673883626523,0.6724003127443315,0.073558648111332,0.08545034642032333,0.07905982905982906,0.2318137730358875,0.6020151133501259,0.33473389355742295,0.9289340101522843,0.7956521739130434,0.8571428571428571
5,SVM,0.39829821717990277,0.4278120947353097,0.36578941467152326,0.3611813768634492,0.3684210526315789,0.03189066059225513,0.05870020964360587,0.6104078762306611,0.5872801082543978,0.5986206896551725,0.04139433551198257,0.04387990762124711,0.042600896860986545,0.14883720930232558,0.3224181360201511,0.20365950676213207,0.97,0.8434782608695652,0.9023255813953488
5,XGBoost,0.413290113452188,0.4230369923346037,0.38433009166469245,0.36739365564946685,0.1875,0.00683371298405467,0.013186813186813187,0.7597955706984668,0.6035182679296346,0.6726998491704375,0.04477611940298507,0.03464203233256351,0.0390625,0.17085862966175194,0.49622166246851385,0.2541935483870968,0.9522546419098143,0.7804347826086957,0.8578255675029869
6,RandomForest,0.7911985018726592,0.8287871938715542,0.7946428034705535,0.7407614527618863,0.9952038369304557,0.9764705882352941,0.9857482185273159,0.7486437613019892,0.9430523917995444,0.8346774193548387,0.8367346938775511,0.09425287356321839,0.16942148760330578,0.5870503597122302,0.9714285714285714,0.7318385650224215,0.976303317535545,0.988009592326139,0.9821215733015495
6,SVM,0.8450374531835206,0.858696366284933,0.8471947021805905,0.8327809661379527,0.9904988123515439,0.9811764705882353,0.9858156028368794,0.7396768402154399,0.9384965831435079,0.8273092369477911,0.84688995215311,0.4068965517241379,0.5496894409937888,0.7284644194756554,0.9261904761904762,0.8155136268343816,0.9879518072289156,0.9832134292565947,0.9855769230769231
6,XGBoost,0.7677902621722846,0.6985798437606537,0.7714516511475553,0.7054126008116551,0.9742388758782201,0.9788235294117648,0.9765258215962441,0.8625,0.9430523917995444,0.9009793253536452,0.17647058823529413,0.006896551724137931,0.01327433628318584,0.49873737373737376,0.9404761904761905,0.6518151815181518,0.9809523809523809,0.988009592326139,0.984468339307049
7,RandomForest,0.6994984040127679,0.7059188693365053,0.6985658726890971,0.679031748995081,1.0,0.9767981438515081,0.9882629107981221,0.5409035409035409,0.911522633744856,0.6789272030651341,0.46131805157593125,0.3744186046511628,0.41335044929396664,0.5561497326203209,0.2374429223744292,0.3328,0.9712230215827338,0.9926470588235294,0.9818181818181818
7,SVM,0.7341541267669859,0.7507779805602843,0.7334966048205779,0.7226459882622398,0.9592760180995475,0.9837587006960556,0.9713631156930126,0.5662805662805663,0.9053497942386831,0.6967537608867775,0.5575221238938053,0.43953488372093025,0.49154746423927176,0.6855895196506551,0.3584474885844749,0.4707646176911544,0.9852216748768473,0.9803921568627451,0.9828009828009828
7,XGBoost,0.6598267213862289,0.6640824079376821,0.65809891978288,0.6321909177282558,0.9883449883449883,0.9837587006960556,0.986046511627907,0.48726467331118495,0.9053497942386831,0.6335493160547156,0.2798507462686567,0.1744186046511628,0.2148997134670487,0.5869565217391305,0.2465753424657534,0.34726688102893893,0.9779951100244498,0.9803921568627451,0.9791921664626683
8,RandomForest,0.5783758262511803,0.5587502247005445,0.5813044853718494,0.5690870827823384,0.9878934624697336,0.9760765550239234,0.9819494584837545,0.8300492610837439,0.8259803921568627,0.828009828009828,0.09009009009009009,0.09259259259259259,0.091324200913242,0.01971830985915493,0.01647058823529412,0.017948717948717947,0.866,0.9954022988505747,0.9262032085561497
8,SVM,0.5571293673276676,0.5130450226533128,0.5602129670068178,0.5348213311159669,0.8668076109936576,0.9808612440191388,0.920314253647587,0.8024691358024691,0.7965686274509803,0.7995079950799509,0.029940119760479042,0.023148148148148147,0.02610966057441253,0.022443890274314215,0.021176470588235293,0.021791767554479417,0.8435643564356435,0.9793103448275862,0.9063829787234042
8,XGBoost,0.5750708215297451,0.5196178409136738,0.5789082266025257,0.5465595437036334,0.9423963133640553,0.9784688995215312,0.960093896713615,0.7090558766859345,0.9019607843137255,0.7939590075512406,0.008152173913043478,0.006944444444444444,0.0075,0.01524390243902439,0.011764705882352941,0.013280212483399735,0.9232409381663113,0.9954022988505747,0.9579646017699115
9,RandomForest,0.8418688230008985,0.8572951753000323,0.8490755611256672,0.8474627847257412,0.9951456310679612,0.9855769230769231,0.9903381642512077,0.9900249376558603,0.7338262476894639,0.8428874734607219,0.6998087954110899,0.8531468531468531,0.7689075630252101,0.6063157894736843,0.6776470588235294,0.64,0.9951807228915662,0.9951807228915662,0.9951807228915662
9,SVM,0.7210242587601078,0.699248802501008,0.7223545504996236,0.6907710734916163,0.9951573849878934,0.9879807692307693,0.991556091676719,0.995,0.7356746765249538,0.8459086078639745,0.4414201183431953,0.8694638694638694,0.5855572998430141,0.0718954248366013,0.02588235294117647,0.03806228373702422,0.9927710843373494,0.9927710843373494,0.9927710843373494
9,XGBoost,0.8099730458221024,0.8272465216351843,0.8157178388852386,0.8121877220570243,1.0,0.9879807692307693,0.9939540507859734,0.9924812030075187,0.7319778188539742,0.8425531914893617,0.6093247588424437,0.8834498834498834,0.7212178877259753,0.5368421052631579,0.48,0.506832298136646,0.9975845410628019,0.9951807228915662,0.9963811821471653
10,RandomForest,0.7053026748005631,0.6767314040417443,0.7097980273755372,0.6848230223482967,1.0,0.9576470588235294,0.9783653846153846,0.9879807692307693,0.9670588235294117,0.9774078478002378,0.36662106703146374,0.6320754716981132,0.4640692640692641,0.043478260869565216,0.016018306636155607,0.023411371237458192,0.9855769230769231,0.9761904761904762,0.9808612440191388
10,SVM,0.7404974190520882,0.6815815999298727,0.7452595262706784,0.6998232171068458,0.9902676399026764,0.9576470588235294,0.9736842105263158,0.9830917874396136,0.9576470588235294,0.9702026221692491,0.43329253365973075,0.8349056603773585,0.5705076551168412,0.013333333333333334,0.002288329519450801,0.00390625,0.9879227053140096,0.9738095238095238,0.9808153477218226
10,XGBoost,0.7639605818864383,0.7686472990104363,0.7679711581709666,0.7460606016198854,1.0,0.9576470588235294,0.9783653846153846,0.981042654028436,0.9741176470588235,0.9775678866587958,0.45257452574525747,0.7877358490566038,0.5748709122203098,0.4144736842105263,0.14416475972540047,0.21392190152801357,0.9951456310679612,0.9761904761904762,0.9855769230769231
11,RandomForest,0.7021276595744681,0.6745295562202405,0.7054431052326403,0.6511407765273576,0.4090909090909091,0.04157043879907621,0.07547169811320754,0.9138321995464853,0.9829268292682927,0.9471210340775558,0.5990180032733224,0.8840579710144928,0.7141463414634146,0.4599659284497445,0.645933014354067,0.5373134328358209,0.9907407407407407,0.9727272727272728,0.981651376146789
11,SVM,0.532387706855792,0.4989319163428891,0.5333733894410738,0.4939457534276854,0.02040816326530612,0.013856812933025405,0.016506189821182942,0.8472803347280334,0.9878048780487805,0.9121621621621622,0.3147914032869785,0.6014492753623188,0.41327800829875516,0.31451612903225806,0.09330143540669857,0.14391143911439114,0.9976635514018691,0.9704545454545455,0.9838709677419355
11,XGBoost,0.6463356973995272,0.5804670256707393,0.6491111708703939,0.5964578076666317,0.0,0.0,0.0,0.48792270531400966,0.9853658536585366,0.6526655896607432,0.7975609756097561,0.7898550724637681,0.7936893203883495,0.6283987915407855,0.49760765550239233,0.5554072096128171,0.9884526558891455,0.9727272727272728,0.9805269186712485
12,RandomForest,0.8007755695588948,0.8025884609285867,0.7990482648552667,0.7709762933554343,0.9975429975429976,0.9830508474576272,0.9902439024390244,0.9419953596287703,0.9926650366748166,0.9666666666666667,0.5232558139534884,0.8695652173913043,0.6533575317604355,0.5573770491803278,0.16666666666666666,0.25660377358490566,0.9927710843373494,0.9832935560859188,0.988009592326139
12,SVM,0.829374697043141,0.8637311412493262,0.8280607985164983,0.8103769921870001,0.9927007299270073,0.9878934624697336,0.9902912621359223,0.9164785553047404,0.9926650366748166,0.9530516431924883,0.5754437869822485,0.9396135265700483,0.7137614678899082,0.8391608391608392,0.29411764705882354,0.4355716878402904,0.9948717948717949,0.9260143198090692,0.9592088998763906
12,XGBoost,0.7498788172564227,0.7321717985520463,0.7482881057191485,0.7204376672831886,0.9441860465116279,0.9830508474576272,0.963226571767497,0.8252032520325203,0.9926650366748166,0.9012208657047724,0.4421768707482993,0.6280193236714976,0.5189620758483033,0.45652173913043476,0.15441176470588236,0.23076923076923078,0.9927710843373494,0.9832935560859188,0.988009592326139
13,RandomForest,0.7163483931066604,0.6433691944519744,0.7255395219206313,0.6641458724519153,1.0,0.9485981308411215,0.973621103117506,0.703125,0.9902200488997555,0.8223350253807107,0.438375350140056,0.7330210772833724,0.5486415425065732,0.0967741935483871,0.006666666666666667,0.012474012474012475,0.9785714285714285,0.9491916859122402,0.9636576787807737
13,SVM,0.6837447601304145,0.6318425779634833,0.6933697431440521,0.6306684446839363,0.9902439024390244,0.9485981308411215,0.9689737470167065,0.6068249258160238,1.0,0.7553093259464451,0.4401114206128134,0.7400468384074942,0.5519650655021834,0.125,0.0022222222222222222,0.004366812227074236,0.9970326409495549,0.7759815242494227,0.8727272727272727
13,XGBoost,0.7461574289706567,0.6618083899859785,0.7555835492958674,0.689327422387655,0.9855072463768116,0.9532710280373832,0.9691211401425178,0.8075396825396826,0.9951100244498777,0.891566265060241,0.4691046658259773,0.8711943793911007,0.6098360655737705,0.058823529411764705,0.0022222222222222222,0.004282655246252677,0.9880668257756563,0.9561200923787528,0.971830985915493
14,RandomForest,0.9318723201524536,0.9401233276485014,0.933915788718253,0.9326991774307757,0.9926650366748166,0.973621103117506,0.9830508474576272,0.7913385826771654,0.9804878048780488,0.8758169934640523,0.9773869346733668,0.9328537170263789,0.9546012269938651,0.9532710280373832,0.9902912621359223,0.9714285714285714,0.9859550561797753,0.7923250564334086,0.8785982478097623
14,SVM,0.8775607432110529,0.9070438337549419,0.8768259471071242,0.8675831488411017,0.9926470588235294,0.9712230215827338,0.9818181818181818,0.9159090909090909,0.9829268292682927,0.9482352941176471,0.975,0.4676258992805755,0.6320907617504052,0.6584967320261438,0.9781553398058253,0.787109375,0.9931662870159453,0.9841986455981941,0.9886621315192744
14,XGBoost,0.9280609814197237,0.9375524684281157,0.9302011878026104,0.9290834352361996,0.9878345498783455,0.973621103117506,0.9806763285024155,0.7775628626692457,0.9804878048780488,0.8673139158576052,0.9634146341463414,0.947242206235012,0.9552599758162031,0.9732360097323601,0.970873786407767,0.9720534629404617,0.9857142857142858,0.7787810383747178,0.8701134930643127
