fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
4,SVM,0.8111533586818758,0.8555609878952884,0.863083839642821,0.8216015801492915,0.9642058165548099,0.9642058165548099,0.9642058165548099,1.0,0.41244573082489144,0.5840163934426229,0.8346774193548387,0.9857142857142858,0.9039301310043668,0.5508474576271186,0.9774436090225563,0.7046070460704607,0.9280742459396751,0.975609756097561,0.9512485136741974
4,XGBoost,0.8162230671736375,0.8526092086680723,0.863164318627866,0.827923525640338,0.9389978213507625,0.9642058165548099,0.9514348785871964,0.9750778816199377,0.45296671490593343,0.6185770750988142,0.8710359408033826,0.9809523809523809,0.9227323628219485,0.5470588235294118,0.9323308270676691,0.6895273401297498,0.9308755760368663,0.9853658536585366,0.957345971563981
5,RandomForest,0.8188816855753647,0.8430982347856716,0.8477121413680913,0.8373864645811862,0.988558352402746,0.9840546697038725,0.9863013698630136,0.7959558823529411,0.5859269282814614,0.6749805144193297,0.9881516587677726,0.9630484988452656,0.9754385964912281,0.4831649831649832,0.7229219143576826,0.579212916246216,0.9596602972399151,0.9826086956521739,0.9709989258861439
5,SVM,0.8269854132901134,0.8432099686598999,0.8496194086123247,0.8409815969991884,0.9814814814814815,0.9658314350797267,0.9735935706084959,0.8120689655172414,0.6373477672530447,0.714177407126611,0.9450800915331807,0.953810623556582,0.9494252873563218,0.5117540687160941,0.7128463476070529,0.5957894736842105,0.9656652360515021,0.9782608695652174,0.9719222462203023
5,XGBoost,0.8512965964343598,0.8645861780543189,0.8777164083276654,0.8591247244257968,0.8839103869653768,0.9886104783599089,0.9333333333333333,0.9734693877551021,0.645466847090663,0.7762408462164361,0.9857142857142858,0.9561200923787528,0.9706916764361079,0.5646853146853147,0.8136020151133502,0.6666666666666666,0.9151515151515152,0.9847826086956522,0.9486910994764398
6,RandomForest,0.9700374531835206,0.9721035586057015,0.9703947357261166,0.970428554393091,0.9928909952606635,0.9858823529411764,0.9893742621015348,0.9792147806004619,0.9658314350797267,0.9724770642201835,1.0,0.9241379310344827,0.9605734767025089,0.8884120171673819,0.9857142857142858,0.9345372460496614,1.0,0.9904076738609112,0.9951807228915662
6,SVM,0.9606741573033708,0.9624184111733068,0.9609261261630548,0.9611942912431217,0.9928741092636579,0.9835294117647059,0.9881796690307328,0.9375,0.9567198177676538,0.9470124013528749,0.9975308641975309,0.9287356321839081,0.9619047619047619,0.8841870824053452,0.9452380952380952,0.9136939010356732,1.0,0.9904076738609112,0.9951807228915662
6,XGBoost,0.9728464419475655,0.974063970762697,0.9731159898078294,0.9729937766475805,0.9858823529411764,0.9858823529411764,0.9858823529411764,0.9930555555555556,0.9772209567198178,0.9850746268656716,1.0,0.9287356321839081,0.9630512514898689,0.9057017543859649,0.9833333333333333,0.9429223744292238,0.9856801909307876,0.9904076738609112,0.9880382775119617
7,RandomForest,0.9074327405380757,0.9238625095931343,0.9070221762336172,0.9116818543591302,0.9770114942528736,0.9860788863109049,0.9815242494226328,0.7458745874587459,0.9300411522633745,0.8278388278388278,1.0,0.9651162790697675,0.9822485207100592,0.8992042440318302,0.773972602739726,0.8319018404907975,0.9972222222222222,0.8799019607843137,0.9348958333333334
7,SVM,0.9521203830369357,0.9538483538635353,0.9536089828966926,0.9536778392130298,0.9702517162471396,0.9837587006960556,0.9769585253456221,0.91701244813278,0.9094650205761317,0.9132231404958677,0.9792626728110599,0.9883720930232558,0.9837962962962963,0.9027149321266968,0.910958904109589,0.9068181818181819,1.0,0.9754901960784313,0.9875930521091811
7,XGBoost,0.8217054263565892,0.8836245427843693,0.8212872284621031,0.80772185030989,0.9906542056074766,0.9837587006960556,0.9871944121071012,0.5617577197149644,0.9732510288065843,0.7123493975903614,0.9974937343358395,0.9255813953488372,0.9601930036188179,0.8682170542635659,0.2557077625570776,0.3950617283950617,1.0,0.9681372549019608,0.9838107098381071
8,RandomForest,0.31350330500472146,0.3342653903496432,0.32235714678545896,0.19340441220868038,0.3237971391417425,0.5956937799043063,0.41954507160909854,0.3475298126064736,1.0,0.515802781289507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016091954022988506,0.03167420814479638
8,SVM,0.5486307837582625,0.4501787430786708,0.5529681570697905,0.4761575460208151,0.2817725752508361,0.80622009569378,0.41759603469640644,0.9691211401425178,1.0,0.9843184559710495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9586206896551724,0.9788732394366197
8,XGBoost,0.5141643059490085,0.4443088827906747,0.5183952043117197,0.46048962207570077,0.24312714776632302,0.6770334928229665,0.3577749683944374,0.9784172661870504,1.0,0.9890909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9149425287356322,0.9555822328931572
9,RandomForest,0.9303683737646001,0.9451455101237649,0.9411612560657169,0.9357449335680228,1.0,0.9903846153846154,0.9951690821256038,0.9876847290640394,0.7412199630314233,0.8468848996832101,0.997624703087886,0.9790209790209791,0.9882352941176471,0.740418118466899,1.0,0.8508508508508509,1.0,0.9951807228915662,0.9975845410628019
9,SVM,0.931266846361186,0.9438680142843914,0.9419108085953878,0.936173980827585,0.9856801909307876,0.9927884615384616,0.9892215568862276,0.9829268292682927,0.744916820702403,0.8475289169295478,0.997624703087886,0.9790209790209791,0.9882352941176471,0.7531083481349912,0.9976470588235294,0.8582995951417004,1.0,0.9951807228915662,0.9975845410628019
9,XGBoost,0.7632524707996406,0.7229267704526989,0.7657215016146189,0.7354311524656396,0.8583333333333333,0.9903846153846154,0.9196428571428571,0.5903790087463557,0.7486136783733827,0.6601466992665037,0.9090909090909091,0.9790209790209791,0.9427609427609428,0.2568306010928962,0.11058823529411765,0.15460526315789475,1.0,1.0,1.0
