fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
9,SVM,0.9155435759209344,0.9286606128182381,0.9265855079768682,0.9192857030287687,0.9017467248908297,0.9927884615384616,0.9450800915331807,0.9948979591836735,0.7208872458410351,0.8360128617363344,0.9904306220095693,0.965034965034965,0.9775678866587958,0.7562277580071174,1.0,0.8611955420466059,1.0,0.9542168674698795,0.9765721331689272
9,XGBoost,0.9155435759209344,0.9233196197728452,0.9247757855446952,0.9188582329723423,0.8946236559139785,1.0,0.9443813847900113,1.0,0.7578558225508318,0.8622502628811777,0.9836065573770492,0.9790209790209791,0.9813084112149533,0.7455621301775148,0.8894117647058823,0.8111587982832618,0.9928057553956835,0.9975903614457832,0.9951923076923077
10,RandomForest,0.9357109338338808,0.9423083044822971,0.9366736600948398,0.9364912144558373,1.0,0.9623529411764706,0.9808153477218226,0.8065134099616859,0.9905882352941177,0.8891235480464625,0.9903614457831326,0.9693396226415094,0.9797377830750894,0.9146666666666666,0.7848970251716247,0.8448275862068966,1.0,0.9761904761904762,0.9879518072289156
10,SVM,0.9751290473955889,0.9764924072691062,0.9750574767275764,0.9754690107741327,0.9927184466019418,0.9623529411764706,0.977299880525687,0.9904761904761905,0.9788235294117648,0.9846153846153847,0.9761904761904762,0.9669811320754716,0.9715639810426541,0.9230769230769231,0.988558352402746,0.9546961325966851,1.0,0.9785714285714285,0.9891696750902527
10,XGBoost,0.9812294697325199,0.9819255724484997,0.981137968576317,0.981289391221144,1.0,0.9529411764705882,0.9759036144578314,1.0,0.9976470588235294,0.9988221436984688,0.9856801909307876,0.9740566037735849,0.9798339264531435,0.9498910675381264,0.9977116704805492,0.9732142857142857,0.9740566037735849,0.9833333333333333,0.9786729857819905
11,RandomForest,0.9839243498817967,0.984340814726431,0.9841550559573788,0.9840435842654365,1.0,0.9745958429561201,0.9871345029239766,0.9927007299270073,0.9951219512195122,0.9939098660170523,0.9902912621359223,0.9855072463768116,0.9878934624697336,0.9410430839002267,0.992822966507177,0.9662398137369034,0.9976689976689976,0.9727272727272728,0.9850402761795167
11,SVM,0.9763593380614657,0.9765194663866211,0.9765474004549863,0.9763556505541275,0.9952830188679245,0.9745958429561201,0.9848308051341891,0.955503512880562,0.9951219512195122,0.974910394265233,0.9927007299270073,0.9855072463768116,0.9890909090909091,0.9391100702576113,0.9593301435406698,0.9491124260355029,1.0,0.9681818181818181,0.9838337182448037
11,XGBoost,0.9886524822695035,0.9888747651155079,0.9887977176906769,0.9887042502925579,1.0,0.9930715935334873,0.996523754345307,1.0,0.9902439024390244,0.9950980392156863,0.9879518072289156,0.9903381642512077,0.9891435464414958,0.9564220183486238,0.9976076555023924,0.9765807962529274,1.0,0.9727272727272728,0.9861751152073732
12,RandomForest,0.9888511875908871,0.9889428433553423,0.9888829955914277,0.9888512090329271,1.0,0.9903147699757869,0.9951338199513382,0.9713603818615751,0.9951100244498777,0.9830917874396136,0.9975669099756691,0.9903381642512077,0.9939393939393939,0.9757869249394673,0.9877450980392157,0.9817295980511571,1.0,0.9809069212410502,0.9903614457831326
12,SVM,0.9907901114881241,0.9907985394262472,0.9908188718824992,0.9907786653612523,0.9927710843373494,0.9975786924939467,0.9951690821256038,0.980722891566265,0.9951100244498777,0.9878640776699029,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.9877450980392157,0.9877450980392157,0.9877450980392157,1.0,0.9809069212410502,0.9903614457831326
12,XGBoost,0.9941832283082889,0.9941839608036966,0.9942162033981926,0.9941937580288386,0.9951690821256038,0.9975786924939467,0.9963724304715841,0.9975550122249389,0.9975550122249389,0.9975550122249389,0.9927710843373494,0.9951690821256038,0.9939686369119421,0.9902439024390244,0.9950980392156863,0.9926650366748166,0.9951807228915662,0.9856801909307876,0.9904076738609112
13,RandomForest,0.9846297158826269,0.9848298143951464,0.9847489297190591,0.9846453513094817,0.9975669099756691,0.9579439252336449,0.9773539928486293,0.9737470167064439,0.9975550122249389,0.9855072463768116,0.9770642201834863,0.9976580796252927,0.9872537659327926,0.9757709251101322,0.9844444444444445,0.9800884955752213,1.0,0.9861431870669746,0.9930232558139535
13,SVM,0.9790405216581276,0.9792975839330286,0.979358827920015,0.9791407743915,0.9951573849878934,0.9602803738317757,0.9774078478002378,0.964622641509434,1.0,0.9819927971188476,0.9635535307517085,0.990632318501171,0.976905311778291,0.9731543624161074,0.9666666666666667,0.9698996655518395,1.0,0.9792147806004619,0.9894982497082847
13,XGBoost,0.9771774569166278,0.9772905625914927,0.9776074317514241,0.9771870017668476,0.9951807228915662,0.9649532710280374,0.9798339264531435,0.9443155452436195,0.9951100244498777,0.969047619047619,0.976905311778291,0.990632318501171,0.9837209302325581,0.9861431870669746,0.9488888888888889,0.9671574178935447,0.9839080459770115,0.9884526558891455,0.9861751152073732
14,RandomForest,0.7689375893282515,0.8638542397507191,0.7791952354967153,0.7229964069367648,1.0,0.9760191846522782,0.9878640776699029,0.46485260770975056,1.0,0.6346749226006192,0.9879807692307693,0.9856115107913669,0.9867947178871549,0.9840848806366048,0.9004854368932039,0.9404309252217997,0.8823529411764706,0.033860045146726865,0.06521739130434782
14,SVM,0.9433063363506432,0.9484717049597057,0.9423426192536599,0.9419910168286811,0.8192771084337349,0.9784172661870504,0.8918032786885246,0.9637462235649547,0.7780487804878049,0.8609986504723347,0.9903614457831326,0.9856115107913669,0.9879807692307693,0.9689737470167065,0.9854368932038835,0.9771359807460891,1.0,0.9841986455981941,0.9920364050056882
14,XGBoost,0.9252024773701762,0.9349728507875195,0.9274274038492125,0.9255957082799583,0.9206349206349206,0.973621103117506,0.9463869463869464,0.788235294117647,0.9804878048780488,0.8739130434782608,0.976303317535545,0.988009592326139,0.9821215733015495,0.9896907216494846,0.9320388349514563,0.96,1.0,0.7629796839729119,0.8655569782330346
15,RandomForest,0.7680221811460258,0.6914420953936424,0.7610995108130856,0.7054597727523471,0.9976635514018691,0.977116704805492,0.9872832369942196,1.0,0.905829596412556,0.9505882352941176,0.459546925566343,1.0,0.6297117516629712,0.0,0.0,0.0,1.0,0.9225512528473804,0.9597156398104265
15,SVM,0.8997227356746765,0.9155183929068574,0.8971740148320411,0.8964769638302237,0.9906542056074766,0.9702517162471396,0.9803468208092485,0.7077702702702703,0.9394618834080718,0.8073217726396917,0.9594594594594594,1.0,0.9793103448275862,0.9197080291970803,0.6057692307692307,0.7304347826086957,1.0,0.9703872437357631,0.9849710982658959
15,XGBoost,0.7786506469500925,0.8549874456458235,0.771558071814868,0.7003293760853075,1.0,0.9748283752860412,0.9872537659327926,0.6788079470198676,0.9192825112107623,0.780952380952381,0.6008462623413258,1.0,0.7506607929515419,1.0,0.002403846153846154,0.004796163069544364,0.9952830188679245,0.9612756264236902,0.9779837775202781
