fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
1,RandomForest,0.9233698238933841,0.9271208028009454,0.9243111724776236,0.9225655796487201,0.9927184466019418,0.9855421686746988,0.9891172914147521,0.903370786516854,0.995049504950495,0.9469964664310954,0.8302658486707567,0.9311926605504587,0.8778378378378379,0.9260355029585798,0.7382075471698113,0.821522309711286,0.9832134292565947,0.9715639810426541,0.9773539928486293
1,SVM,0.90861494526416,0.9139466593216211,0.9095440898324314,0.9076082120278877,0.9761336515513126,0.9855421686746988,0.9808153477218226,0.9468599033816425,0.9702970297029703,0.9584352078239609,0.7827788649706457,0.9174311926605505,0.8447729672650475,0.9099378881987578,0.6910377358490566,0.7855227882037533,0.9540229885057471,0.9834123222748815,0.9684947491248541
1,XGBoost,0.9362208472156116,0.9393712443773747,0.9369700745157357,0.9358797430521998,0.9902912621359223,0.983132530120482,0.9866989117291415,0.9348837209302325,0.995049504950495,0.9640287769784173,0.8477366255144033,0.944954128440367,0.8937093275488069,0.9428571428571428,0.7783018867924528,0.8527131782945736,0.9810874704491725,0.9834123222748815,0.9822485207100592
2,RandomForest,0.7825086306098964,0.7769996105190276,0.8125255761588814,0.7194708300005234,0.9975550122249389,0.9951219512195122,0.9963369963369964,0.2431818181818182,0.9907407407407407,0.3905109489051095,0.9842105263157894,0.9166666666666666,0.949238578680203,0.6699029126213593,0.16995073891625614,0.27111984282907664,0.9901477832512315,0.9901477832512315,0.9901477832512315
2,SVM,0.8400460299194477,0.8423679871341193,0.8617166554501438,0.7864289413210113,0.9808153477218226,0.9975609756097561,0.9891172914147521,0.30140845070422534,0.9907407407407407,0.46220302375809935,0.9616306954436451,0.9828431372549019,0.9721212121212122,0.972972972972973,0.35467980295566504,0.51985559566787,0.9950124688279302,0.9827586206896551,0.9888475836431226
2,XGBoost,0.6904487917146145,0.6661247706631681,0.7339807334951549,0.6404510593331997,0.9927184466019418,0.9975609756097561,0.9951338199513382,0.21971252566735114,0.9907407407407407,0.3596638655462185,0.9736842105263158,0.6348039215686274,0.7685459940652819,0.14450867052023122,0.06157635467980296,0.08635578583765112,1.0,0.9852216748768473,0.9925558312655087
3,RandomForest,0.41609822646657574,0.3145878892028078,0.4313703528195408,0.33013612966062533,0.2773279352226721,0.9856115107913669,0.43285939968404424,0.31,0.18562874251497005,0.23220973782771537,0.9856115107913669,0.9856115107913669,0.9856115107913669,0.0,0.0,0.0,0.0,0.0,0.0
3,SVM,0.37244201909959074,0.24506831368145238,0.39280575539568346,0.2721978258671695,0.23020774845592365,0.9832134292565947,0.37306642402183804,0.0,0.0,0.0,0.9951338199513382,0.9808153477218226,0.9879227053140096,0.0,0.0,0.0,0.0,0.0,0.0
3,XGBoost,0.373806275579809,0.2427779463127968,0.39424460431654673,0.27184444856186857,0.23059617547806524,0.9832134292565947,0.3735763097949886,0.0,0.0,0.0,0.9832935560859188,0.988009592326139,0.9856459330143541,0.0,0.0,0.0,0.0,0.0,0.0
4,RandomForest,0.688212927756654,0.6693235483575648,0.7170536033641972,0.6715545497207497,0.8770491803278688,0.9574944071588367,0.9155080213903743,0.7632978723404256,0.4153400868306802,0.5379568884723523,0.6248085758039816,0.9714285714285714,0.7604846225535881,0.3177570093457944,0.2556390977443609,0.2833333333333333,0.7637051039697542,0.9853658536585366,0.8604898828541001
4,SVM,0.7921419518377694,0.820670084126907,0.8428519577431892,0.7964839656742699,0.8582834331337326,0.9619686800894854,0.9071729957805907,0.9928057553956835,0.3994211287988423,0.5696594427244582,0.7246376811594203,0.9523809523809523,0.823045267489712,0.6208053691275168,0.9273182957393483,0.7437185929648241,0.9068181818181819,0.973170731707317,0.9388235294117647
4,XGBoost,0.8022813688212928,0.8223799576974816,0.848897050886198,0.8085943484882911,0.8722109533468559,0.9619686800894854,0.9148936170212766,0.9439252336448598,0.4384949348769899,0.5988142292490118,0.6704918032786885,0.9738095238095238,0.7941747572815534,0.6947162426614482,0.8897243107769424,0.7802197802197802,0.9305555555555556,0.9804878048780488,0.9548693586698337
5,RandomForest,0.8002431118314425,0.8269561175550502,0.8337272427481291,0.812225919806932,0.9466357308584686,0.929384965831435,0.9379310344827586,0.9325581395348838,0.5426251691474966,0.6860564585115483,0.7988165680473372,0.9353348729792148,0.8617021276595744,0.4889589905362776,0.7808564231738035,0.6013579049466538,0.9678111587982833,0.9804347826086957,0.9740820734341252
5,SVM,0.8196920583468396,0.84685195643204,0.8578445573453038,0.8324573275106465,0.9264069264069265,0.9749430523917996,0.9500554938956715,0.9388235294117647,0.5399188092016238,0.6855670103092784,0.8562091503267973,0.9076212471131639,0.8811659192825112,0.5302114803625377,0.8841309823677582,0.6628895184135978,0.9826086956521739,0.9826086956521739,0.9826086956521739
5,XGBoost,0.6940842787682334,0.7681104458217606,0.7120310801647278,0.6894561694215623,0.9267015706806283,0.4031890660592255,0.5619047619047619,0.9782082324455206,0.5466847090663058,0.7013888888888888,0.49817739975698666,0.9468822170900693,0.6528662420382165,0.4738675958188153,0.6851385390428212,0.5602471678681772,0.9635974304068522,0.9782608695652174,0.970873786407767
6,RandomForest,0.8721910112359551,0.8891641111592236,0.8730863354037887,0.8719125944048749,0.9976133651551312,0.9835294117647059,0.990521327014218,0.8224852071005917,0.9498861047835991,0.8816067653276956,0.968421052631579,0.6344827586206897,0.7666666666666667,0.6692913385826772,0.8095238095238095,0.7327586206896551,0.988009592326139,0.988009592326139,0.988009592326139
6,SVM,0.8103932584269663,0.8765731537488376,0.8135079991914465,0.7836032356668625,0.9928909952606635,0.9858823529411764,0.9893742621015348,0.9763593380614657,0.9407744874715261,0.9582366589327146,0.9101123595505618,0.18620689655172415,0.30916030534351147,0.5178571428571429,0.9666666666666667,0.6744186046511628,0.9856459330143541,0.988009592326139,0.9868263473053892
6,XGBoost,0.8576779026217228,0.8763696340635907,0.8588302992213478,0.853763481753132,0.967741935483871,0.9882352941176471,0.9778812572759022,0.7482142857142857,0.9544419134396356,0.8388388388388388,0.9603174603174603,0.5563218390804597,0.7045123726346434,0.7151898734177216,0.8071428571428572,0.7583892617449665,0.9903846153846154,0.988009592326139,0.9891956782713085
7,RandomForest,0.617875056999544,0.5375244932447789,0.6158143656157259,0.5650481349056902,0.6547987616099071,0.9814385150812065,0.7855153203342619,0.7241379310344828,0.9074074074074074,0.8054794520547945,0.11372549019607843,0.06744186046511629,0.08467153284671533,0.20955882352941177,0.13013698630136986,0.16056338028169015,0.9854014598540146,0.9926470588235294,0.989010989010989
7,SVM,0.647514819881441,0.5907651912594535,0.6474954373592824,0.6095251122344768,0.6929392446633826,0.9791183294663574,0.8115384615384615,0.7568555758683729,0.8518518518518519,0.8015488867376573,0.33421750663129973,0.2930232558139535,0.31226765799256506,0.23893805309734514,0.1232876712328767,0.16265060240963855,0.9308755760368663,0.9901960784313726,0.9596199524940617
7,XGBoost,0.6219790241678067,0.5425478717055711,0.6202730729597657,0.5722364858730913,0.6945812807881774,0.9814385150812065,0.8134615384615385,0.7170731707317073,0.9074074074074074,0.8010899182561307,0.22413793103448276,0.1813953488372093,0.20051413881748073,0.0892018779342723,0.04337899543378995,0.05837173579109063,0.9877450980392157,0.9877450980392157,0.9877450980392157
8,RandomForest,0.7233238904627006,0.7702888973162593,0.7220734951737942,0.665249654567351,0.8,0.028708133971291867,0.05542725173210162,0.9413145539906104,0.9828431372549019,0.9616306954436451,0.44254658385093165,0.6597222222222222,0.5297397769516728,0.6722129783693843,0.9505882352941176,0.7875243664717348,0.9953703703703703,0.9885057471264368,0.9919261822376009
