fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
1,RandomForest,0.806282722513089,0.8424963950539726,0.805544336027134,0.7935119711624281,1.0,0.983132530120482,0.991494532199271,0.511265164644714,0.7301980198019802,0.601427115188583,0.9906542056074766,0.9724770642201835,0.9814814814814815,0.9151515151515152,0.3561320754716981,0.5127334465195246,0.7954110898661568,0.985781990521327,0.8804232804232804
1,SVM,0.8543550690147549,0.8763588503304856,0.8548202758892935,0.8473827474032667,1.0,0.9759036144578314,0.9878048780487805,0.6112054329371817,0.8910891089108911,0.7250755287009063,0.9833333333333333,0.9472477064220184,0.9649532710280374,0.8805309734513275,0.4693396226415094,0.6123076923076923,0.9067245119305857,0.990521327014218,0.9467723669309174
1,XGBoost,0.8281770585435507,0.8538995188710274,0.8272490304239858,0.8179882723743077,0.9647887323943662,0.9903614457831326,0.9774078478002378,0.5648854961832062,0.7326732673267327,0.6379310344827587,0.9976689976689976,0.981651376146789,0.9895953757225433,0.9444444444444444,0.4410377358490566,0.6012861736334405,0.7977099236641222,0.990521327014218,0.8837209302325582
2,RandomForest,0.18181818181818182,0.245290530679525,0.2996504436743392,0.18656212400393327,0.005376344086021506,0.004878048780487805,0.005115089514066497,0.14171122994652408,0.9814814814814815,0.24766355140186916,0.07936507936507936,0.0857843137254902,0.08244994110718493,0.0,0.0,0.0,1.0,0.42610837438423643,0.5975820379965457
2,SVM,0.5230149597238205,0.54358417919973,0.5903514986033661,0.5573473467756622,0.008547008547008548,0.007317073170731708,0.00788436268068331,0.6,0.9722222222222222,0.7420494699646644,0.12311015118790497,0.13970588235294118,0.13088404133180254,0.9862637362637363,0.8842364532019704,0.9324675324675324,1.0,0.9482758620689655,0.9734513274336283
2,XGBoost,0.4079401611047181,0.5272404791077993,0.49371228296944414,0.3154624188704513,1.0,0.004878048780487805,0.009708737864077669,0.14758620689655172,0.9907407407407407,0.25690276110444177,0.4987684729064039,0.9926470588235294,0.6639344262295082,0.0,0.0,0.0,0.9898477157360406,0.4802955665024631,0.6467661691542289
3,RandomForest,0.7448840381991815,0.8225989231309871,0.7385886011893337,0.7170633676476147,0.5268542199488491,0.988009592326139,0.6872393661384487,0.7434944237918215,0.7984031936127745,0.7699711260827719,1.0,0.23501199040767387,0.38058252427184464,0.8515151515151516,0.6803874092009685,0.756393001345895,0.991130820399113,0.991130820399113,0.991130820399113
3,SVM,0.6398362892223738,0.6044344797645987,0.6286801435063587,0.6121457190465108,0.296551724137931,0.41247002398081534,0.34503510531594783,0.9211136890951276,0.7924151696606786,0.851931330472103,0.028225806451612902,0.016786570743405275,0.021052631578947368,0.7918367346938775,0.9394673123486683,0.8593576965669989,0.9844444444444445,0.9822616407982262,0.9833518312985572
3,XGBoost,0.7562528422010004,0.7318835896558306,0.7514906073743266,0.6831698204164205,0.4963680387409201,0.9832134292565947,0.6596942880128721,0.9801980198019802,0.7904191616766467,0.8751381215469614,0.4,0.004796163069544364,0.009478672985781991,0.8047337278106509,0.9878934624697336,0.8869565217391304,0.9781181619256017,0.991130820399113,0.9845814977973568
4,RandomForest,0.6577946768060836,0.7013202570283802,0.6929855431798393,0.6289722711654464,0.5561290322580645,0.9642058165548099,0.7054009819967266,0.9149659863945578,0.38929088277858176,0.5461928934010152,0.5967741935483871,0.1761904761904762,0.27205882352941174,0.514246947082768,0.949874686716792,0.6672535211267606,0.9244851258581236,0.9853658536585366,0.9539551357733176
4,SVM,0.6649767638360794,0.7238882734353116,0.7047595421749782,0.6430642528685937,0.5737483085250338,0.9485458612975392,0.715008431703204,0.9438202247191011,0.36468885672937773,0.5260960334029228,0.697986577181208,0.24761904761904763,0.3655536028119508,0.5164690382081687,0.9824561403508771,0.6770293609671848,0.8874172185430463,0.9804878048780488,0.9316338354577057
4,XGBoost,0.6827207435572454,0.731247705368841,0.7168166124175369,0.658409712578202,0.5695364238410596,0.9619686800894854,0.7154742096505824,0.9576547231270358,0.42547033285094066,0.5891783567134269,0.6666666666666666,0.22380952380952382,0.33511586452762926,0.5441988950276243,0.9874686716791979,0.7016918967052538,0.9181818181818182,0.9853658536585366,0.9505882352941176
5,RandomForest,0.8444084278768234,0.8776576519518141,0.8795133278913884,0.8609410831880308,0.9813953488372092,0.9612756264236902,0.9712313003452244,0.9074074074074074,0.5967523680649527,0.72,0.9776674937965261,0.9099307159353349,0.9425837320574163,0.5544267053701016,0.9622166246851386,0.7034990791896869,0.967391304347826,0.967391304347826,0.967391304347826
5,SVM,0.7848460291734197,0.8211003407102979,0.8142425868420684,0.794109376010233,0.8851063829787233,0.9476082004555809,0.9152915291529153,0.781021897810219,0.5791610284167794,0.6651126651126651,0.9368029739776952,0.581986143187067,0.717948717948718,0.5509915014164306,0.9798488664987406,0.7053490480507706,0.9515789473684211,0.9826086956521739,0.9668449197860962
5,XGBoost,0.8156401944894651,0.8207861074121828,0.8361072119343206,0.816003013526635,0.8388888888888889,0.6879271070615034,0.7559449311639549,0.9393939393939394,0.6711772665764547,0.7829518547750592,0.7444852941176471,0.9353348729792148,0.8290685772773797,0.657608695652174,0.9143576826196473,0.7650158061116965,0.9235537190082644,0.9717391304347827,0.9470338983050848
6,RandomForest,0.772003745318352,0.7413527761690892,0.7715520941210687,0.7118403876389612,0.35294117647058826,0.01411764705882353,0.027149321266968326,0.9928571428571429,0.9498861047835991,0.9708963911525029,0.4882280049566295,0.9057471264367816,0.6344605475040258,0.8823529411764706,1.0,0.9375,0.9903846153846154,0.988009592326139,0.9891956782713085
6,SVM,0.7626404494382022,0.7020945198466455,0.762360881071557,0.7064801606554492,0.17647058823529413,0.01411764705882353,0.026143790849673203,0.9811320754716981,0.9476082004555809,0.9640787949015064,0.47588832487309646,0.8620689655172413,0.6132461161079313,0.8842105263157894,1.0,0.9385474860335196,0.9927710843373494,0.988009592326139,0.9903846153846154
6,XGBoost,0.7036516853932584,0.6929615853496245,0.7050927988170544,0.6974118541592524,0.24375,0.18352941176470589,0.20939597315436242,0.9907407407407407,0.9749430523917996,0.9827784156142365,0.33072407045009783,0.38850574712643676,0.3572938689217759,0.9162995594713657,0.9904761904761905,0.9519450800915332,0.9832935560859188,0.988009592326139,0.9856459330143541
7,RandomForest,0.6037391700866394,0.6190188184669632,0.6014256105150431,0.5147749011106577,0.5,0.016241299303944315,0.03146067415730337,0.5294117647058824,0.9074074074074074,0.66868840030326,0.5005959475566151,0.9767441860465116,0.6619385342789598,0.5701754385964912,0.14840182648401826,0.23550724637681159,0.9949109414758269,0.9583333333333334,0.9762796504369539
7,SVM,0.622891016871865,0.607728966044805,0.6161740579588402,0.6061637636831423,0.042801556420233464,0.025522041763341066,0.03197674418604651,0.8065693430656934,0.9094650205761317,0.8549323017408124,0.2986798679867987,0.42093023255813955,0.34942084942084944,0.8937093275488069,0.9406392694063926,0.9165739710789766,0.9968847352024922,0.7843137254901961,0.877914951989026
7,XGBoost,0.5020519835841313,0.5249429852983754,0.4966484690841222,0.4229080626953995,0.03076923076923077,0.013921113689095127,0.019169329073482427,0.4919614147909968,0.9444444444444444,0.6469344608879493,0.38011695906432746,0.6046511627906976,0.466786355475763,0.7272727272727273,0.0182648401826484,0.035634743875278395,0.9945945945945946,0.9019607843137255,0.9460154241645244
8,RandomForest,0.40745986779981114,0.5548931993407122,0.3988821192962327,0.2737830798391649,0.2441860465116279,0.050239234449760764,0.08333333333333333,0.9090909090909091,0.024509803921568627,0.0477326968973747,0.32677502138579984,0.8842592592592593,0.4772017489069332,0.7727272727272727,0.04,0.07606263982102908,0.5216867469879518,0.9954022988505747,0.6845849802371542
8,SVM,0.6893295561850803,0.6981864556304606,0.6807326577040467,0.6120912508792988,0.9605911330049262,0.4665071770334928,0.6280193236714976,0.4,0.004901960784313725,0.009685230024213076,0.647239263803681,0.9768518518518519,0.7785977859778598,0.9645390070921985,0.96,0.9622641509433962,0.518562874251497,0.9954022988505747,0.6818897637795276
